Silent date topic max mean median min stdv sum rt st
0 20160809 MB438 17.05 6.28 5.81 4.19 1.32 29095.32 10 22
0 20160809 MB438 17.05 6.28 5.81 4.19 1.32 29095.32 10 22
0 20160810 MB438 18.58 6.65 6.19 2.03 1.38 30958.33 10 22
0 20160810 MB438 18.58 6.65 6.19 2.03 1.38 30958.33 10 22
0 20160810 MB438 18.58 6.65 6.19 2.03 1.38 30958.33 10 22
0 20160811 MB438 22.7 6.27 5.87 3.36 1.25 30893.85 10 22
0 20160811 MB438 22.7 6.27 5.87 3.36 1.25 30893.85 10 22
0 20160811 MB438 22.7 6.27 5.87 3.36 1.25 30893.85 10 22
1 20160802 MB440 23.43 4.64 4.62 1.59 1.39 128558.22 10 12
1 20160802 MB440 23.43 4.64 4.62 1.59 1.39 128558.22 10 12
1 20160802 MB440 23.43 4.64 4.62 1.59 1.39 128558.22 10 12
1 20160803 MB440 23.69 4.49 4.07 2.68 1.25 87862.1 10 12
1 20160803 MB440 23.69 4.49 4.07 2.68 1.25 87862.1 10 12
1 20160803 MB440 23.69 4.49 4.07 2.68 1.25 87862.1 10 12
1 20160804 MB440 23.4 4.5 4.07 2.24 1.37 89446.08 10 12
1 20160804 MB440 23.4 4.5 4.07 2.24 1.37 89446.08 10 12
1 20160804 MB440 23.4 4.5 4.07 2.24 1.37 89446.08 10 12
1 20160805 MB440 20.39 4.43 4.01 2.21 1.26 83113.5 10 12
1 20160805 MB440 20.39 4.43 4.01 2.21 1.26 83113.5 10 12
1 20160805 MB440 20.39 4.43 4.01 2.21 1.26 83113.5 10 12
1 20160806 MB440 22.22 4.81 4.76 1.71 1.45 94962.61 10 12
1 20160806 MB440 22.22 4.81 4.76 1.71 1.45 94962.61 10 12
1 20160806 MB440 22.22 4.81 4.76 1.71 1.45 94962.61 10 12
1 20160807 MB440 25.65 4.39 3.87 2.21 1.29 80923.87 10 12
1 20160807 MB440 25.65 4.39 3.87 2.21 1.29 80923.87 10 12
1 20160807 MB440 25.65 4.39 3.87 2.21 1.29 80923.87 10 12
1 20160808 MB440 28.16 4.87 4.84 1.81 1.32 67269.07 10 12
1 20160808 MB440 28.16 4.87 4.84 1.81 1.32 67269.07 10 12
1 20160808 MB440 28.16 4.87 4.84 1.81 1.32 67269.07 10 12
1 20160809 MB440 21.55 4.34 3.86 2.81 1.23 92605.94 10 12
1 20160809 MB440 21.55 4.34 3.86 2.81 1.23 92605.94 10 12
1 20160809 MB440 21.55 4.34 3.86 2.81 1.23 92605.94 10 12
1 20160810 MB440 20.37 4.61 4.16 1.7 1.31 100716.83 10 12
1 20160810 MB440 20.37 4.61 4.16 1.7 1.31 100716.83 10 12
1 20160810 MB440 20.37 4.61 4.16 1.7 1.31 100716.83 10 12
1 20160811 MB440 21.81 4.4 3.9 2.22 1.24 88642.48 10 12
1 20160811 MB440 21.81 4.4 3.9 2.22 1.24 88642.48 10 12
1 20160811 MB440 21.81 4.4 3.9 2.22 1.24 88642.48 10 12
1 20160802 RTS1 18.67 7.64 7.08 5.18 1.57 4988.88 10 15
1 20160802 RTS1 18.67 7.64 7.08 5.18 1.57 4988.88 10 15
1 20160802 RTS1 18.67 7.64 7.08 5.18 1.57 4988.88 10 15
1 20160803 RTS1 17.39 7.9 6.89 5.03 2.31 5199.69 10 15
1 20160803 RTS1 17.39 7.9 6.89 5.03 2.31 5199.69 10 15
1 20160803 RTS1 17.39 7.9 6.89 5.03 2.31 5199.69 10 15
1 20160804 RTS1 19.63 8.04 6.74 4.92 2.47 5481.22 10 15
1 20160804 RTS1 19.63 8.04 6.74 4.92 2.47 5481.22 10 15
1 20160804 RTS1 19.63 8.04 6.74 4.92 2.47 5481.22 10 15
1 20160805 RTS1 18.16 7.53 6.8 4.95 1.76 4289.6 10 15
1 20160805 RTS1 18.16 7.53 6.8 4.95 1.76 4289.6 10 15
1 20160805 RTS1 18.16 7.53 6.8 4.95 1.76 4289.6 10 15
1 20160806 RTS1 20.96 8.0 7.08 5.19 2.01 4237.5 10 15
1 20160806 RTS1 20.96 8.0 7.08 5.19 2.01 4237.5 10 15
1 20160806 RTS1 20.96 8.0 7.08 5.19 2.01 4237.5 10 15
1 20160807 RTS1 14.62 7.09 6.59 4.8 1.38 4307.89 10 15
1 20160807 RTS1 14.62 7.09 6.59 4.8 1.38 4307.89 10 15
1 20160807 RTS1 14.62 7.09 6.59 4.8 1.38 4307.89 10 15
1 20160808 RTS1 19.44 7.82 7.27 3.74 1.61 3050.94 10 15
1 20160808 RTS1 19.44 7.82 7.27 3.74 1.61 3050.94 10 15
1 20160808 RTS1 19.44 7.82 7.27 3.74 1.61 3050.94 10 15
1 20160809 RTS1 14.85 7.37 6.75 4.92 1.66 4434.34 10 15
1 20160809 RTS1 14.85 7.37 6.75 4.92 1.66 4434.34 10 15
1 20160809 RTS1 14.85 7.37 6.75 4.92 1.66 4434.34 10 15
1 20160810 RTS1 15.03 7.64 7.17 5.26 1.18 5257.96 10 15
1 20160810 RTS1 15.03 7.64 7.17 5.26 1.18 5257.96 10 15
1 20160810 RTS1 15.03 7.64 7.17 5.26 1.18 5257.96 10 15
1 20160811 RTS1 14.8 7.64 6.93 5.05 1.52 4170.4 10 15
1 20160811 RTS1 14.8 7.64 6.93 5.05 1.52 4170.4 10 15
1 20160811 RTS1 14.8 7.64 6.93 5.05 1.52 4170.4 10 15
1 20160802 RTS10 24.6 6.36 5.58 2.65 2.19 48304.98 10 12
1 20160802 RTS10 24.6 6.36 5.58 2.65 2.19 48304.98 10 12
1 20160802 RTS10 24.6 6.36 5.58 2.65 2.19 48304.98 10 12
1 20160803 RTS10 26.2 5.84 4.97 3.63 1.84 40845.36 10 12
1 20160803 RTS10 26.2 5.84 4.97 3.63 1.84 40845.36 10 12
1 20160803 RTS10 26.2 5.84 4.97 3.63 1.84 40845.36 10 12
1 20160804 RTS10 19.06 5.94 5.01 3.66 1.88 39492.0 10 12
1 20160804 RTS10 19.06 5.94 5.01 3.66 1.88 39492.0 10 12
1 20160804 RTS10 19.06 5.94 5.01 3.66 1.88 39492.0 10 12
1 20160805 RTS10 28.13 5.95 5.02 2.87 2.0 35701.42 10 12
1 20160805 RTS10 28.13 5.95 5.02 2.87 2.0 35701.42 10 12
1 20160805 RTS10 28.13 5.95 5.02 2.87 2.0 35701.42 10 12
1 20160806 RTS10 38.41 6.74 5.73 2.38 2.85 41886.88 10 12
1 20160806 RTS10 38.41 6.74 5.73 2.38 2.85 41886.88 10 12
1 20160806 RTS10 38.41 6.74 5.73 2.38 2.85 41886.88 10 12
1 20160807 RTS10 24.74 5.49 5.1 3.46 1.71 42868.02 10 12
1 20160807 RTS10 24.74 5.49 5.1 3.46 1.71 42868.02 10 12
1 20160807 RTS10 24.74 5.49 5.1 3.46 1.71 42868.02 10 12
1 20160808 RTS10 32.61 6.49 5.84 2.36 2.28 28363.81 10 12
1 20160808 RTS10 32.61 6.49 5.84 2.36 2.28 28363.81 10 12
1 20160808 RTS10 32.61 6.49 5.84 2.36 2.28 28363.81 10 12
1 20160809 RTS10 29.77 5.69 5.09 3.56 1.99 46780.55 10 12
1 20160809 RTS10 29.77 5.69 5.09 3.56 1.99 46780.55 10 12
1 20160809 RTS10 29.77 5.69 5.09 3.56 1.99 46780.55 10 12
1 20160810 RTS10 21.67 6.19 5.59 2.2 1.94 42196.7 10 12
1 20160810 RTS10 21.67 6.19 5.59 2.2 1.94 42196.7 10 12
1 20160810 RTS10 21.67 6.19 5.59 2.2 1.94 42196.7 10 12
1 20160811 RTS10 26.84 5.75 4.96 3.62 1.7 39182.53 10 12
1 20160811 RTS10 26.84 5.75 4.96 3.62 1.7 39182.53 10 12
1 20160811 RTS10 26.84 5.75 4.96 3.62 1.7 39182.53 10 12
1 20160802 RTS13 18.2 3.96 4.0 1.11 1.12 183475.55 10 12
1 20160802 RTS13 18.2 3.96 4.0 1.11 1.12 183475.55 10 12
1 20160802 RTS13 18.2 3.96 4.0 1.11 1.12 183475.55 10 12
1 20160803 RTS13 15.68 3.82 3.2 1.32 1.13 152642.84 10 12
1 20160803 RTS13 15.68 3.82 3.2 1.32 1.13 152642.84 10 12
1 20160803 RTS13 15.68 3.82 3.2 1.32 1.13 152642.84 10 12
1 20160804 RTS13 17.7 3.77 3.2 1.06 1.15 148734.47 10 12
1 20160804 RTS13 17.7 3.77 3.2 1.06 1.15 148734.47 10 12
1 20160804 RTS13 17.7 3.77 3.2 1.06 1.15 148734.47 10 12
1 20160805 RTS13 14.21 3.73 3.14 1.8 1.17 140898.34 10 12
1 20160805 RTS13 14.21 3.73 3.14 1.8 1.17 140898.34 10 12
1 20160805 RTS13 14.21 3.73 3.14 1.8 1.17 140898.34 10 12
1 20160806 RTS13 15.55 4.1 3.46 0.9 1.17 136744.18 10 12
1 20160806 RTS13 15.55 4.1 3.46 0.9 1.17 136744.18 10 12
1 20160806 RTS13 15.55 4.1 3.46 0.9 1.17 136744.18 10 12
1 20160807 RTS13 13.09 3.7 3.08 1.26 1.12 132435.82 10 12
1 20160807 RTS13 13.09 3.7 3.08 1.26 1.12 132435.82 10 12
1 20160807 RTS13 13.09 3.7 3.08 1.26 1.12 132435.82 10 12
1 20160808 RTS13 14.78 4.25 3.6 0.94 1.21 107598.99 10 12
1 20160808 RTS13 14.78 4.25 3.6 0.94 1.21 107598.99 10 12
1 20160808 RTS13 14.78 4.25 3.6 0.94 1.21 107598.99 10 12
1 20160809 RTS13 14.45 3.81 3.17 1.82 1.15 145478.63 10 12
1 20160809 RTS13 14.45 3.81 3.17 1.82 1.15 145478.63 10 12
1 20160809 RTS13 14.45 3.81 3.17 1.82 1.15 145478.63 10 12
1 20160810 RTS13 15.95 4.1 3.49 0.89 1.17 156945.5 10 12
1 20160810 RTS13 15.95 4.1 3.49 0.89 1.17 156945.5 10 12
1 20160810 RTS13 15.95 4.1 3.49 0.89 1.17 156945.5 10 12
1 20160811 RTS13 14.61 3.81 3.18 1.82 1.13 142033.35 10 12
1 20160811 RTS13 14.61 3.81 3.18 1.82 1.13 142033.35 10 12
1 20160811 RTS13 14.61 3.81 3.18 1.82 1.13 142033.35 10 12
1 20160802 RTS14 14.95 6.46 6.3 4.61 0.98 8411.4 10 17
1 20160802 RTS14 14.95 6.46 6.3 4.61 0.98 8411.4 10 17
1 20160802 RTS14 14.95 6.46 6.3 4.61 0.98 8411.4 10 17
1 20160803 RTS14 11.25 6.25 6.1 4.45 1.02 7399.58 10 17
1 20160803 RTS14 11.25 6.25 6.1 4.45 1.02 7399.58 10 17
1 20160803 RTS14 11.25 6.25 6.1 4.45 1.02 7399.58 10 17
0 20160804 RTS14 11.55 6.3 6.11 4.46 0.95 7202.04 10 17
0 20160804 RTS14 11.55 6.3 6.11 4.46 0.95 7202.04 10 17
0 20160804 RTS14 11.55 6.3 6.11 4.46 0.95 7202.04 10 17
0 20160805 RTS14 16.15 6.3 6.11 4.45 0.99 6381.24 10 17
0 20160805 RTS14 16.15 6.3 6.11 4.45 0.99 6381.24 10 17
0 20160805 RTS14 16.15 6.3 6.11 4.45 0.99 6381.24 10 17
0 20160806 RTS14 11.76 6.74 6.54 4.79 1.0 5606.07 10 17
0 20160806 RTS14 11.76 6.74 6.54 4.79 1.0 5606.07 10 17
0 20160806 RTS14 11.76 6.74 6.54 4.79 1.0 5606.07 10 17
1 20160807 RTS14 13.28 6.38 6.14 4.47 1.1 5534.83 10 17
1 20160807 RTS14 13.28 6.38 6.14 4.47 1.1 5534.83 10 17
1 20160807 RTS14 13.28 6.38 6.14 4.47 1.1 5534.83 10 17
0 20160808 RTS14 11.73 7.05 6.82 3.96 1.12 3926.27 10 17
0 20160808 RTS14 11.73 7.05 6.82 3.96 1.12 3926.27 10 17
0 20160808 RTS14 11.73 7.05 6.82 3.96 1.12 3926.27 10 17
0 20160809 RTS14 13.83 6.33 6.12 4.46 0.97 6615.97 10 17
0 20160809 RTS14 13.83 6.33 6.12 4.46 0.97 6615.97 10 17
0 20160809 RTS14 13.83 6.33 6.12 4.46 0.97 6615.97 10 17
1 20160810 RTS14 13.67 6.88 6.6 4.84 1.1 6133.2 10 17
1 20160810 RTS14 13.67 6.88 6.6 4.84 1.1 6133.2 10 17
1 20160810 RTS14 13.67 6.88 6.6 4.84 1.1 6133.2 10 17
0 20160811 RTS14 10.39 6.4 6.2 4.52 1.0 6026.77 10 17
0 20160811 RTS14 10.39 6.4 6.2 4.52 1.0 6026.77 10 17
0 20160811 RTS14 10.39 6.4 6.2 4.52 1.0 6026.77 10 17
0 20160802 RTS19 26.51 7.79 7.79 3.1 1.83 6375.68 10 22
0 20160802 RTS19 26.51 7.79 7.79 3.1 1.83 6375.68 10 22
0 20160802 RTS19 26.51 7.79 7.79 3.1 1.83 6375.68 10 22
0 20160803 RTS19 18.34 7.75 7.56 5.52 1.73 4828.12 10 22
0 20160803 RTS19 18.34 7.75 7.56 5.52 1.73 4828.12 10 22
0 20160803 RTS19 18.34 7.75 7.56 5.52 1.73 4828.12 10 22
0 20160804 RTS19 18.21 7.69 7.51 5.48 1.66 4990.23 10 22
0 20160804 RTS19 18.21 7.69 7.51 5.48 1.66 4990.23 10 22
0 20160804 RTS19 18.21 7.69 7.51 5.48 1.66 4990.23 10 22
0 20160805 RTS19 21.66 7.65 7.25 5.28 1.78 4887.09 10 22
0 20160805 RTS19 21.66 7.65 7.25 5.28 1.78 4887.09 10 22
0 20160805 RTS19 21.66 7.65 7.25 5.28 1.78 4887.09 10 22
0 20160806 RTS19 18.91 8.07 7.87 3.22 1.91 4420.1 10 22
0 20160806 RTS19 18.91 8.07 7.87 3.22 1.91 4420.1 10 22
0 20160806 RTS19 18.91 8.07 7.87 3.22 1.91 4420.1 10 22
0 20160807 RTS19 15.62 7.68 7.66 5.57 1.53 2910.4 10 22
0 20160807 RTS19 15.62 7.68 7.66 5.57 1.53 2910.4 10 22
0 20160807 RTS19 15.62 7.68 7.66 5.57 1.53 2910.4 10 22
0 20160808 RTS19 16.5 7.99 7.82 5.75 1.7 2938.55 10 22
0 20160808 RTS19 16.5 7.99 7.82 5.75 1.7 2938.55 10 22
0 20160808 RTS19 16.5 7.99 7.82 5.75 1.7 2938.55 10 22
0 20160809 RTS19 20.13 7.55 7.47 5.45 1.41 3992.76 10 22
0 20160809 RTS19 20.13 7.55 7.47 5.45 1.41 3992.76 10 22
0 20160809 RTS19 20.13 7.55 7.47 5.45 1.41 3992.76 10 22
0 20160810 RTS19 20.53 7.92 7.8 3.25 1.74 4915.94 10 22
0 20160810 RTS19 20.53 7.92 7.8 3.25 1.74 4915.94 10 22
0 20160810 RTS19 20.53 7.92 7.8 3.25 1.74 4915.94 10 22
1 20160811 RTS19 19.27 7.74 7.56 5.52 1.54 3708.16 10 22
1 20160811 RTS19 19.27 7.74 7.56 5.52 1.54 3708.16 10 22
1 20160811 RTS19 19.27 7.74 7.56 5.52 1.54 3708.16 10 22
1 20160802 RTS2 13.03 7.03 6.79 4.97 1.09 5637.02 10 16
1 20160802 RTS2 13.03 7.03 6.79 4.97 1.09 5637.02 10 16
1 20160802 RTS2 13.03 7.03 6.79 4.97 1.09 5637.02 10 16
1 20160803 RTS2 12.18 6.71 6.53 4.77 1.1 5054.83 10 16
1 20160803 RTS2 12.18 6.71 6.53 4.77 1.1 5054.83 10 16
1 20160803 RTS2 12.18 6.71 6.53 4.77 1.1 5054.83 10 16
1 20160804 RTS2 11.33 6.55 6.29 4.59 1.12 6311.68 10 16
1 20160804 RTS2 11.33 6.55 6.29 4.59 1.12 6311.68 10 16
1 20160804 RTS2 11.33 6.55 6.29 4.59 1.12 6311.68 10 16
0 20160805 RTS2 15.48 6.71 6.5 4.74 1.13 4441.56 10 16
0 20160805 RTS2 15.48 6.71 6.5 4.74 1.13 4441.56 10 16
0 20160805 RTS2 15.48 6.71 6.5 4.74 1.13 4441.56 10 16
0 20160806 RTS2 13.11 7.31 6.97 5.11 1.14 4042.03 10 16
0 20160806 RTS2 13.11 7.31 6.97 5.11 1.14 4042.03 10 16
0 20160806 RTS2 13.11 7.31 6.97 5.11 1.14 4042.03 10 16
0 20160807 RTS2 13.66 6.83 6.4 4.66 1.03 4560.71 10 16
0 20160807 RTS2 13.66 6.83 6.4 4.66 1.03 4560.71 10 16
0 20160807 RTS2 13.66 6.83 6.4 4.66 1.03 4560.71 10 16
1 20160808 RTS2 11.34 7.53 7.03 5.17 1.12 4057.11 10 16
1 20160808 RTS2 11.34 7.53 7.03 5.17 1.12 4057.11 10 16
1 20160808 RTS2 11.34 7.53 7.03 5.17 1.12 4057.11 10 16
0 20160809 RTS2 11.31 6.99 6.6 4.81 1.04 4812.89 10 16
0 20160809 RTS2 11.31 6.99 6.6 4.81 1.04 4812.89 10 16
0 20160809 RTS2 11.31 6.99 6.6 4.81 1.04 4812.89 10 16
0 20160810 RTS2 11.63 7.51 7.22 5.3 1.06 4040.75 10 16
0 20160810 RTS2 11.63 7.51 7.22 5.3 1.06 4040.75 10 16
0 20160810 RTS2 11.63 7.51 7.22 5.3 1.06 4040.75 10 16
0 20160811 RTS2 10.68 7.18 6.96 5.08 0.96 3922.04 10 16
0 20160811 RTS2 10.68 7.18 6.96 5.08 0.96 3922.04 10 16
0 20160811 RTS2 10.68 7.18 6.96 5.08 0.96 3922.04 10 16
1 20160802 RTS21 23.29 4.89 4.87 1.26 1.16 32007.11 13 12
1 20160802 RTS21 23.29 4.89 4.87 1.26 1.16 32007.11 13 12
1 20160802 RTS21 23.29 4.89 4.87 1.26 1.16 32007.11 13 12
1 20160803 RTS21 14.24 4.91 4.83 1.24 1.06 24680.14 13 12
1 20160803 RTS21 14.24 4.91 4.83 1.24 1.06 24680.14 13 12
1 20160803 RTS21 14.24 4.91 4.83 1.24 1.06 24680.14 13 12
1 20160804 RTS21 23.0 4.88 4.78 1.22 1.18 25757.92 13 12
1 20160804 RTS21 23.0 4.88 4.78 1.22 1.18 25757.92 13 12
1 20160804 RTS21 23.0 4.88 4.78 1.22 1.18 25757.92 13 12
1 20160805 RTS21 16.99 4.91 4.78 1.96 1.09 23017.49 13 12
1 20160805 RTS21 16.99 4.91 4.78 1.96 1.09 23017.49 13 12
1 20160805 RTS21 16.99 4.91 4.78 1.96 1.09 23017.49 13 12
1 20160806 RTS21 13.49 4.79 4.94 1.28 1.33 23900.66 13 12
1 20160806 RTS21 13.49 4.79 4.94 1.28 1.33 23900.66 13 12
1 20160806 RTS21 13.49 4.79 4.94 1.28 1.33 23900.66 13 12
1 20160807 RTS21 13.33 4.91 4.83 1.98 1.05 19228.31 13 12
1 20160807 RTS21 13.33 4.91 4.83 1.98 1.05 19228.31 13 12
1 20160807 RTS21 13.33 4.91 4.83 1.98 1.05 19228.31 13 12
1 20160808 RTS21 15.85 4.7 4.88 1.27 1.28 22478.22 13 12
1 20160808 RTS21 15.85 4.7 4.88 1.27 1.28 22478.22 13 12
1 20160808 RTS21 15.85 4.7 4.88 1.27 1.28 22478.22 13 12
1 20160809 RTS21 22.42 4.67 4.66 1.91 1.08 25882.23 13 12
1 20160809 RTS21 22.42 4.67 4.66 1.91 1.08 25882.23 13 12
1 20160809 RTS21 22.42 4.67 4.66 1.91 1.08 25882.23 13 12
1 20160810 RTS21 22.48 4.84 4.76 1.24 1.42 33647.53 13 12
1 20160810 RTS21 22.48 4.84 4.76 1.24 1.42 33647.53 13 12
1 20160810 RTS21 22.48 4.84 4.76 1.24 1.42 33647.53 13 12
1 20160811 RTS21 21.81 5.0 4.86 2.79 1.21 22229.51 13 12
1 20160811 RTS21 21.81 5.0 4.86 2.79 1.21 22229.51 13 12
1 20160811 RTS21 21.81 5.0 4.86 2.79 1.21 22229.51 13 12
1 20160802 RTS24 17.11 5.64 5.26 2.18 1.09 39616.41 10 17
1 20160802 RTS24 17.11 5.64 5.26 2.18 1.09 39616.41 10 17
1 20160802 RTS24 17.11 5.64 5.26 2.18 1.09 39616.41 10 17
1 20160803 RTS24 14.55 5.49 5.18 2.14 1.0 34622.16 10 17
1 20160803 RTS24 14.55 5.49 5.18 2.14 1.0 34622.16 10 17
1 20160803 RTS24 14.55 5.49 5.18 2.14 1.0 34622.16 10 17
1 20160804 RTS24 14.71 5.53 5.19 2.98 1.02 34064.89 10 17
1 20160804 RTS24 14.71 5.53 5.19 2.98 1.02 34064.89 10 17
1 20160804 RTS24 14.71 5.53 5.19 2.98 1.02 34064.89 10 17
1 20160805 RTS24 14.82 5.37 4.98 3.63 1.07 32586.61 10 17
1 20160805 RTS24 14.82 5.37 4.98 3.63 1.07 32586.61 10 17
1 20160805 RTS24 14.82 5.37 4.98 3.63 1.07 32586.61 10 17
0 20160806 RTS24 15.89 5.33 4.96 1.67 1.04 35273.91 10 17
0 20160806 RTS24 15.89 5.33 4.96 1.67 1.04 35273.91 10 17
0 20160806 RTS24 15.89 5.33 4.96 1.67 1.04 35273.91 10 17
1 20160807 RTS24 13.45 5.07 4.64 3.38 1.01 33314.36 10 17
1 20160807 RTS24 13.45 5.07 4.64 3.38 1.01 33314.36 10 17
1 20160807 RTS24 13.45 5.07 4.64 3.38 1.01 33314.36 10 17
1 20160808 RTS24 12.44 4.79 4.38 1.83 1.09 45300.56 10 17
1 20160808 RTS24 12.44 4.79 4.38 1.83 1.09 45300.56 10 17
1 20160808 RTS24 12.44 4.79 4.38 1.83 1.09 45300.56 10 17
1 20160809 RTS24 14.83 4.87 4.46 3.25 0.99 44970.07 10 17
1 20160809 RTS24 14.83 4.87 4.46 3.25 0.99 44970.07 10 17
1 20160809 RTS24 14.83 4.87 4.46 3.25 0.99 44970.07 10 17
0 20160810 RTS24 16.42 4.37 4.0 1.67 1.04 81047.98 10 17
0 20160810 RTS24 16.42 4.37 4.0 1.67 1.04 81047.98 10 17
0 20160810 RTS24 16.42 4.37 4.0 1.67 1.04 81047.98 10 17
1 20160811 RTS24 14.59 4.81 4.41 3.22 1.04 48130.02 10 17
1 20160811 RTS24 14.59 4.81 4.41 3.22 1.04 48130.02 10 17
1 20160811 RTS24 14.59 4.81 4.41 3.22 1.04 48130.02 10 17
1 20160802 RTS25 29.0 7.28 5.81 1.62 3.95 89876.14 10 12
1 20160802 RTS25 29.0 7.28 5.81 1.62 3.95 89876.14 10 12
1 20160802 RTS25 29.0 7.28 5.81 1.62 3.95 89876.14 10 12
1 20160803 RTS25 26.55 7.32 5.65 3.37 3.71 92776.89 10 12
1 20160803 RTS25 26.55 7.32 5.65 3.37 3.71 92776.89 10 12
1 20160803 RTS25 26.55 7.32 5.65 3.37 3.71 92776.89 10 12
1 20160804 RTS25 31.94 7.52 5.93 1.89 3.87 97439.26 10 12
1 20160804 RTS25 31.94 7.52 5.93 1.89 3.87 97439.26 10 12
1 20160804 RTS25 31.94 7.52 5.93 1.89 3.87 97439.26 10 12
1 20160805 RTS25 31.37 7.6 6.29 2.56 3.63 125189.09 10 12
1 20160805 RTS25 31.37 7.6 6.29 2.56 3.63 125189.09 10 12
1 20160805 RTS25 31.37 7.6 6.29 2.56 3.63 125189.09 10 12
1 20160806 RTS25 30.53 7.78 8.01 1.61 3.2 193847.89 10 12
1 20160806 RTS25 30.53 7.78 8.01 1.61 3.2 193847.89 10 12
1 20160806 RTS25 30.53 7.78 8.01 1.61 3.2 193847.89 10 12
1 20160807 RTS25 31.82 7.31 7.08 2.44 3.3 140922.68 10 12
1 20160807 RTS25 31.82 7.31 7.08 2.44 3.3 140922.68 10 12
1 20160807 RTS25 31.82 7.31 7.08 2.44 3.3 140922.68 10 12
1 20160808 RTS25 25.35 7.49 7.63 1.21 2.57 174576.52 10 12
1 20160808 RTS25 25.35 7.49 7.63 1.21 2.57 174576.52 10 12
1 20160808 RTS25 25.35 7.49 7.63 1.21 2.57 174576.52 10 12
1 20160809 RTS25 25.79 7.02 6.88 2.4 2.81 169152.01 10 12
1 20160809 RTS25 25.79 7.02 6.88 2.4 2.81 169152.01 10 12
1 20160809 RTS25 25.79 7.02 6.88 2.4 2.81 169152.01 10 12
1 20160810 RTS25 27.07 7.36 7.52 1.72 2.65 214442.37 10 12
1 20160810 RTS25 27.07 7.36 7.52 1.72 2.65 214442.37 10 12
1 20160810 RTS25 27.07 7.36 7.52 1.72 2.65 214442.37 10 12
1 20160811 RTS25 26.41 7.16 7.18 3.16 2.93 145092.34 10 12
1 20160811 RTS25 26.41 7.16 7.18 3.16 2.93 145092.34 10 12
1 20160811 RTS25 26.41 7.16 7.18 3.16 2.93 145092.34 10 12
1 20160802 RTS27 15.11 3.78 3.2 1.07 1.42 165024.74 10 12
1 20160802 RTS27 15.11 3.78 3.2 1.07 1.42 165024.74 10 12
1 20160802 RTS27 15.11 3.78 3.2 1.07 1.42 165024.74 10 12
1 20160803 RTS27 13.78 3.63 3.09 1.03 1.33 133527.03 10 12
1 20160803 RTS27 13.78 3.63 3.09 1.03 1.33 133527.03 10 12
1 20160803 RTS27 13.78 3.63 3.09 1.03 1.33 133527.03 10 12
1 20160804 RTS27 14.36 3.63 3.07 1.27 1.4 135963.3 10 12
1 20160804 RTS27 14.36 3.63 3.07 1.27 1.4 135963.3 10 12
1 20160804 RTS27 14.36 3.63 3.07 1.27 1.4 135963.3 10 12
1 20160805 RTS27 13.8 3.52 3.03 1.74 1.29 122538.57 10 12
1 20160805 RTS27 13.8 3.52 3.03 1.74 1.29 122538.57 10 12
1 20160805 RTS27 13.8 3.52 3.03 1.74 1.29 122538.57 10 12
1 20160806 RTS27 13.73 3.97 3.15 0.82 1.69 152783.87 10 12
1 20160806 RTS27 13.73 3.97 3.15 0.82 1.69 152783.87 10 12
1 20160806 RTS27 13.73 3.97 3.15 0.82 1.69 152783.87 10 12
1 20160807 RTS27 14.43 3.65 3.02 1.72 1.47 118679.95 10 12
1 20160807 RTS27 14.43 3.65 3.02 1.72 1.47 118679.95 10 12
1 20160807 RTS27 14.43 3.65 3.02 1.72 1.47 118679.95 10 12
1 20160808 RTS27 14.12 3.94 3.33 0.87 1.45 109947.58 10 12
1 20160808 RTS27 14.12 3.94 3.33 0.87 1.45 109947.58 10 12
1 20160808 RTS27 14.12 3.94 3.33 0.87 1.45 109947.58 10 12
1 20160809 RTS27 15.29 3.54 3.01 1.72 1.36 131278.85 10 12
1 20160809 RTS27 15.29 3.54 3.01 1.72 1.36 131278.85 10 12
1 20160809 RTS27 15.29 3.54 3.01 1.72 1.36 131278.85 10 12
1 20160810 RTS27 15.15 3.76 3.22 0.84 1.39 147661.16 10 12
1 20160810 RTS27 15.15 3.76 3.22 0.84 1.39 147661.16 10 12
1 20160810 RTS27 15.15 3.76 3.22 0.84 1.39 147661.16 10 12
1 20160811 RTS27 14.01 3.47 3.0 1.72 1.28 128853.28 10 12
1 20160811 RTS27 14.01 3.47 3.0 1.72 1.28 128853.28 10 12
1 20160811 RTS27 14.01 3.47 3.0 1.72 1.28 128853.28 10 12
1 20160802 RTS28 43.65 3.51 3.12 1.05 1.25 176346.24 10 12
1 20160802 RTS28 43.65 3.51 3.12 1.05 1.25 176346.24 10 12
1 20160802 RTS28 43.65 3.51 3.12 1.05 1.25 176346.24 10 12
1 20160803 RTS28 43.34 3.35 2.98 0.99 1.22 145236.33 10 12
1 20160803 RTS28 43.34 3.35 2.98 0.99 1.22 145236.33 10 12
1 20160803 RTS28 43.34 3.35 2.98 0.99 1.22 145236.33 10 12
1 20160804 RTS28 37.11 3.35 3.0 1.0 1.11 140026.76 10 12
1 20160804 RTS28 37.11 3.35 3.0 1.0 1.11 140026.76 10 12
1 20160804 RTS28 37.11 3.35 3.0 1.0 1.11 140026.76 10 12
0 20160805 RTS28 34.06 3.28 2.93 1.2 1.07 135065.63 10 12
0 20160805 RTS28 34.06 3.28 2.93 1.2 1.07 135065.63 10 12
0 20160805 RTS28 34.06 3.28 2.93 1.2 1.07 135065.63 10 12
